Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EndtoEndDemo,Chrome 71.0.3578.98,,2018-12-17 11:29:06,2018-12-17 11:30:55,1m - 48.633s,PASSED
,,,,,,
Test Cases/Nirmal/TC5 - End To End Scenario,Chrome 71.0.3578.98,,2018-12-17 11:29:09,2018-12-17 11:30:54,1m - 45.500s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:29:09,2018-12-17 11:29:09,0.075s,PASSED
dNow = new java.util.Date(),Chrome 71.0.3578.98,,2018-12-17 11:29:10,2018-12-17 11:29:10,0.014s,PASSED
ft = new java.text.SimpleDateFormat(MM_DD_YYYY_HH_MM_SS),Chrome 71.0.3578.98,,2018-12-17 11:29:10,2018-12-17 11:29:10,0.016s,PASSED
println(ft.format(dNow)),Chrome 71.0.3578.98,,2018-12-17 11:29:10,2018-12-17 11:29:10,0.006s,PASSED
"Email = ""Katalon_Demo_"" + ft.format(dNow) + ""@gmail.com""",Chrome 71.0.3578.98,,2018-12-17 11:29:10,2018-12-17 11:29:10,0.028s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-17 11:29:10,2018-12-17 11:29:25,14.166s,PASSED
"navigateToUrl(""http://demowebshop.tricentis.com/"")",Chrome 71.0.3578.98,,2018-12-17 11:29:25,2018-12-17 11:29:34,9.375s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 11:29:34,2018-12-17 11:29:35,1.195s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-17 11:29:35,2018-12-17 11:29:40,5.033s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop/a_Register""))",Chrome 71.0.3578.98,,2018-12-17 11:29:40,2018-12-17 11:29:42,2.293s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Gender_Gender""))",Chrome 71.0.3578.98,,2018-12-17 11:29:42,2018-12-17 11:29:43,0.271s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_First name_FirstName""), First_name)",Chrome 71.0.3578.98,,2018-12-17 11:29:43,2018-12-17 11:29:45,2.271s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Last name_LastName""), Last_name)",Chrome 71.0.3578.98,,2018-12-17 11:29:45,2018-12-17 11:29:45,0.148s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Email_Email""), Email)",Chrome 71.0.3578.98,,2018-12-17 11:29:45,2018-12-17 11:29:46,0.814s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Password_Password""), Password)",Chrome 71.0.3578.98,,2018-12-17 11:29:46,2018-12-17 11:29:47,0.608s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Confirm password_Confirm""), Password)",Chrome 71.0.3578.98,,2018-12-17 11:29:47,2018-12-17 11:29:47,0.344s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input__register-button""))",Chrome 71.0.3578.98,,2018-12-17 11:29:47,2018-12-17 11:29:49,2.160s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Your registration comple""))",Chrome 71.0.3578.98,,2018-12-17 11:29:49,2018-12-17 11:29:50,1.094s,PASSED
