Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToDefaultContent(),Firefox 63.0,,2018-12-13 15:04:50,2018-12-13 15:04:50,0.019s,PASSED
"click(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/button_Prompt Pop up""))",Firefox 63.0,,2018-12-13 15:04:50,2018-12-13 15:04:50,0.096s,PASSED
delay(2),Firefox 63.0,,2018-12-13 15:04:50,2018-12-13 15:04:52,2.001s,PASSED
if (waitForAlert(5)),Firefox 63.0,,2018-12-13 15:04:52,2018-12-13 15:04:54,2.137s,PASSED
switchToDefaultContent(),Firefox 63.0,,2018-12-13 15:04:54,2018-12-13 15:04:54,0.028s,PASSED
closeBrowser(),Firefox 63.0,,2018-12-13 15:04:54,2018-12-13 15:04:56,1.529s,PASSED
Start listener action : sampleAfterTestCase,Firefox 63.0,,2018-12-13 15:04:56,2018-12-13 15:04:56,0.005s,PASSED
Start listener action : sampleAfterTestCase,Firefox 63.0,,2018-12-13 15:04:56,2018-12-13 15:04:56,0.002s,PASSED
,,,,,,
Test Cases/Shrutika/PopUp/AlertWindowPopUp Test Case,Firefox 63.0,AlertWindowPopUp Test Case,2018-12-13 15:04:56,2018-12-13 15:05:29,33.402s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 63.0,,2018-12-13 15:04:56,2018-12-13 15:04:56,0.013s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 63.0,,2018-12-13 15:04:56,2018-12-13 15:04:56,0.001s,PASSED
"openBrowser(""https://www.elated.com/articles/javascript-tabs/"")",Firefox 63.0,,2018-12-13 15:04:56,2018-12-13 15:05:26,29.974s,PASSED
maximizeWindow(),Firefox 63.0,,2018-12-13 15:05:26,2018-12-13 15:05:26,0.060s,PASSED
"switchToFrame(findTestObject(""Object Repository/Shrutika/Page_JavaScript Tabs - Create Tabbe/iframe_The Document Object Mod""), 2)",Firefox 63.0,,2018-12-13 15:05:26,2018-12-13 15:05:26,0.041s,PASSED
"click(findTestObject(""Object Repository/Shrutika/Page_JavaScript Tabs - Create Tabbe/div_id(katalon-spy_elementInfo""))",Firefox 63.0,,2018-12-13 15:05:26,2018-12-13 15:05:26,0.551s,PASSED
"switchToWindowTitle(""Share a link on Twitter"")",Firefox 63.0,,2018-12-13 15:05:26,2018-12-13 15:05:27,0.531s,PASSED
"setText(findTestObject(""Object Repository/Shrutika/Page_Share a link on Twitter/input_Phone email or username_""), ""Abc"")",Firefox 63.0,,2018-12-13 15:05:27,2018-12-13 15:05:27,0.130s,PASSED
"setText(findTestObject(""Object Repository/Shrutika/Page_Share a link on Twitter/input_Password_sessionpassword""), ""Password"")",Firefox 63.0,,2018-12-13 15:05:27,2018-12-13 15:05:27,0.107s,PASSED
"verifyTextPresent(""Share a link with your followers"", false)",Firefox 63.0,,2018-12-13 15:05:27,2018-12-13 15:05:27,0.106s,PASSED
closeBrowser(),Firefox 63.0,,2018-12-13 15:05:27,2018-12-13 15:05:29,1.565s,PASSED
Start listener action : sampleAfterTestCase,Firefox 63.0,,2018-12-13 15:05:29,2018-12-13 15:05:29,0.002s,PASSED
Start listener action : sampleAfterTestCase,Firefox 63.0,,2018-12-13 15:05:29,2018-12-13 15:05:29,0.001s,PASSED
