Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
custom keyword,Chrome 71.0.3578.98,,2018-12-17 11:28:46,2018-12-17 11:30:37,1m - 51.178s,PASSED
,,,,,,
Test Cases/Rajiv/JavaScript,Chrome 71.0.3578.98,This is the sample JavaScript Project.,2018-12-17 11:28:49,2018-12-17 11:30:37,1m - 48.198s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:28:50,2018-12-17 11:28:50,0.219s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-17 11:28:52,2018-12-17 11:29:08,15.876s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 11:29:08,2018-12-17 11:29:10,1.793s,PASSED
"executeJavaScript(""window.location='https://www.freecrm.com'"", null)",Chrome 71.0.3578.98,,2018-12-17 11:29:10,2018-12-17 11:29:54,44.217s,PASSED
"wb1 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMUsername""), 5)",Chrome 71.0.3578.98,,2018-12-17 11:29:54,2018-12-17 11:29:54,0.256s,PASSED
"wb2 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMPassword""), 5)",Chrome 71.0.3578.98,,2018-12-17 11:29:54,2018-12-17 11:29:55,0.281s,PASSED
"wb3 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLoginBtn""), 5)",Chrome 71.0.3578.98,,2018-12-17 11:29:55,2018-12-17 11:29:55,0.314s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 11:29:55,2018-12-17 11:29:57,2.042s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable, wb1)",Chrome 71.0.3578.98,,2018-12-17 11:29:57,2018-12-17 11:29:59,2.240s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable_0, wb2)",Chrome 71.0.3578.98,,2018-12-17 11:29:59,2018-12-17 11:30:01,2.065s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb3),Chrome 71.0.3578.98,,2018-12-17 11:30:01,2018-12-17 11:30:21,20.155s,PASSED
"javaScript.JavaScriptExecutor.alertGenerator(""This Alert is generated by JavaScript !! "")",Chrome 71.0.3578.98,,2018-12-17 11:30:21,2018-12-17 11:30:24,3.060s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 11:30:24,2018-12-17 11:30:26,2.024s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2018-12-17 11:30:26,2018-12-17 11:30:27,0.289s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 11:30:27,2018-12-17 11:30:30,3.003s,PASSED
"switchToFrame(findTestObject(""Object Repository/JavaScript/iFrame""), 5)",Chrome 71.0.3578.98,,2018-12-17 11:30:30,2018-12-17 11:30:30,0.164s,PASSED
"wb4 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLogout""), 5)",Chrome 71.0.3578.98,,2018-12-17 11:30:30,2018-12-17 11:30:30,0.055s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb4),Chrome 71.0.3578.98,,2018-12-17 11:30:30,2018-12-17 11:30:33,3.493s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 11:30:33,2018-12-17 11:30:36,3.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 11:30:36,2018-12-17 11:30:37,0.788s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 11:30:37,2018-12-17 11:30:37,0.007s,PASSED
