Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
samanta,,,2018-12-17 11:24:50,2018-12-17 11:24:57,6.402s,FAILED
,,,,,,
Test Cases/Samanta/TC1_PopUpHandling,,,2018-12-17 11:24:51,2018-12-17 11:24:55,3.410s,FAILED
"openBrowser(""http://demo.guru99.com/popup.php"")",,,2018-12-17 11:24:52,2018-12-17 11:24:55,2.499s,FAILED
,,,,,,
Test Cases/Samanta/TC2_HandlingCheckBox,,,2018-12-17 11:24:55,2018-12-17 11:24:55,0.386s,FAILED
"openBrowser("""")",,,2018-12-17 11:24:55,2018-12-17 11:24:55,0.025s,FAILED
,,,,,,
Test Cases/Samanta/TC3_HandlingRadioButton,,,2018-12-17 11:24:55,2018-12-17 11:24:55,0.408s,FAILED
"openBrowser(""http://demo.guru99.com/test/radio.html"")",,,2018-12-17 11:24:55,2018-12-17 11:24:55,0.012s,FAILED
,,,,,,
Test Cases/Samanta/TC4_CheckPointTest,,,2018-12-17 11:24:55,2018-12-17 11:24:57,1.164s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Samanta/Checkpoint""), true)",,,2018-12-17 11:24:56,2018-12-17 11:24:57,0.938s,PASSED
"verifyCheckpoint(findCheckpoint(""Checkpoints/Samanta/Checkpoint""), true, STOP_ON_FAILURE)",,,2018-12-17 11:24:57,2018-12-17 11:24:57,0.051s,PASSED
,,,,,,
Test Cases/Samanta/TC5_Popop,,,2018-12-17 11:24:57,2018-12-17 11:24:57,0.169s,FAILED
"openBrowser(""https://html-online.com/demo/popup-box/"")",,,2018-12-17 11:24:57,2018-12-17 11:24:57,0.018s,FAILED
