Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 71.0.3578.98,,2018-12-17 10:28:29,2018-12-17 10:31:03,2m - 34.433s,PASSED
,,,,,,
Test Cases/Bhawna/TC_MouseHoverAndScreenshot,Chrome 71.0.3578.98,,2018-12-17 10:28:33,2018-12-17 10:30:11,1m - 38.062s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:33,2018-12-17 10:28:33,0.053s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:33,2018-12-17 10:28:34,0.051s,PASSED
openBrowser(Url),Chrome 71.0.3578.98,,2018-12-17 10:28:35,2018-12-17 10:29:31,56.200s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:29:31,2018-12-17 10:29:33,1.309s,PASSED
"if (verifyElementVisible(findTestObject(""Object Repository/Page_SiteOrigin - Free WordPress Th/a_Plugins"")))",Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:29:33,0.595s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:29:36,3.095s,PASSED
com.util.TakeScreenshot.takeScreenshotOfWebPage(filename),Chrome 71.0.3578.98,,2018-12-17 10:29:36,2018-12-17 10:29:38,1.365s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:29:38,2018-12-17 10:30:11,33.225s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:30:11,0.018s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:30:11,0.003s,PASSED
,,,,,,
Test Cases/Arunava/TC1_Scroll,Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:31:03,52.361s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:30:11,0.003s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:30:11,0.002s,PASSED
"openBrowser(""http://demo.guru99.com/"")",Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:30:55,43.422s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:30:55,2018-12-17 10:30:56,1.466s,PASSED
"click(findTestObject(""Object Repository/Demo_Guru/Page_Home Page/Lnk_NewTours""))",Chrome 71.0.3578.98,,2018-12-17 10:30:56,2018-12-17 10:31:00,4.066s,PASSED
"scrollToElement(findTestObject(""Object Repository/Demo_Guru/Page_Welcome Mercury Tours/Img_TourTips""), 10)",Chrome 71.0.3578.98,,2018-12-17 10:31:00,2018-12-17 10:31:01,0.107s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:31:01,2018-12-17 10:31:03,2.777s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:31:03,2018-12-17 10:31:03,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:31:03,2018-12-17 10:31:03,0.020s,PASSED
