Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Excel_Read_Write,Chrome 71.0.3578.98,,2018-12-17 11:01:33,2018-12-17 11:02:40,1m - 7.693s,PASSED
,,,,,,
Test Cases/Nikita/Orange HRM/Excel_write_Demo,Chrome 71.0.3578.98,,2018-12-17 11:01:34,2018-12-17 11:01:36,1.954s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:01:34,2018-12-17 11:01:34,0.018s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:01:34,2018-12-17 11:01:34,0.005s,PASSED
com.poi.writeExcelSheet.excelWrite(),Chrome 71.0.3578.98,,2018-12-17 11:01:34,2018-12-17 11:01:36,1.502s,PASSED
"println(""Test passed"")",Chrome 71.0.3578.98,,2018-12-17 11:01:36,2018-12-17 11:01:36,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 11:01:36,2018-12-17 11:01:36,0.009s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 11:01:36,2018-12-17 11:01:36,0.003s,PASSED
,,,,,,
Test Cases/Nikita/Orange HRM/List_excel Write,Chrome 71.0.3578.98,,2018-12-17 11:01:36,2018-12-17 11:02:10,34.431s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:01:36,2018-12-17 11:01:36,0.005s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:01:36,2018-12-17 11:01:36,0.003s,PASSED
"openBrowser(""https://www.w3schools.com/"")",Chrome 71.0.3578.98,,2018-12-17 11:01:36,2018-12-17 11:02:06,29.876s,PASSED
"wb = findWebElements(findTestObject(""Object Repository/Excel_List/List""), 30)",Chrome 71.0.3578.98,,2018-12-17 11:02:06,2018-12-17 11:02:06,0.087s,PASSED
for (org.openqa.selenium.WebElement wa : wb),Chrome 71.0.3578.98,,2018-12-17 11:02:06,2018-12-17 11:02:10,3.655s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 11:02:10,2018-12-17 11:02:10,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 11:02:10,2018-12-17 11:02:10,0.002s,PASSED
,,,,,,
Test Cases/Nikita/Orange HRM/Login_Excel_Read_testdata,Chrome 71.0.3578.98,,2018-12-17 11:02:10,2018-12-17 11:02:40,30.114s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:02:10,2018-12-17 11:02:10,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 11:02:10,2018-12-17 11:02:10,0.002s,PASSED
"openBrowser(""https://opensource-demo.orangehrmlive.com/"")",Chrome 71.0.3578.98,,2018-12-17 11:02:11,2018-12-17 11:02:39,28.137s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/span_Username""))",Chrome 71.0.3578.98,,2018-12-17 11:02:39,2018-12-17 11:02:39,0.117s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_LOGIN Panel_txtUsername""), Username)",Chrome 71.0.3578.98,,2018-12-17 11:02:39,2018-12-17 11:02:39,0.117s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_txtPassword""), Password)",Chrome 71.0.3578.98,,2018-12-17 11:02:39,2018-12-17 11:02:39,0.104s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/input_Password_Submit""))",Chrome 71.0.3578.98,,2018-12-17 11:02:39,2018-12-17 11:02:39,0.074s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 11:02:39,2018-12-17 11:02:40,1.047s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 11:02:40,2018-12-17 11:02:40,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 11:02:40,2018-12-17 11:02:40,0.001s,PASSED
