Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
grouping,Chrome 70.0.3538.110,,2018-12-17 11:21:04,2018-12-17 11:21:18,14.393s,PASSED
,,,,,,
Test Cases/Akshata/TC4 - grouping,Chrome 70.0.3538.110,,2018-12-17 11:21:05,2018-12-17 11:21:13,8.330s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:05,2018-12-17 11:21:05,0.130s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:05,2018-12-17 11:21:05,0.008s,PASSED
"title = callTestCase(findTestCase(""Akshata/TC5 - grouping""), [:], CONTINUE_ON_FAILURE)",Chrome 70.0.3538.110,,2018-12-17 11:21:05,2018-12-17 11:21:13,7.927s,PASSED
println(title),Chrome 70.0.3538.110,,2018-12-17 11:21:13,2018-12-17 11:21:13,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:13,2018-12-17 11:21:13,0.007s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:13,2018-12-17 11:21:13,0.005s,PASSED
,,,,,,
Test Cases/Akshata/TC5 - grouping,Chrome 70.0.3538.110,,2018-12-17 11:21:13,2018-12-17 11:21:18,4.266s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:13,2018-12-17 11:21:13,0.005s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:13,2018-12-17 11:21:13,0.004s,PASSED
"openBrowser(""https://www.google.co.in/"")",Chrome 70.0.3538.110,,2018-12-17 11:21:13,2018-12-17 11:21:18,4.210s,PASSED
title = getWindowTitle(),Chrome 70.0.3538.110,,2018-12-17 11:21:18,2018-12-17 11:21:18,0.013s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:18,2018-12-17 11:21:18,0.005s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-17 11:21:18,2018-12-17 11:21:18,0.003s,PASSED
