Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EndtoEndDemo,Chrome 71.0.3578.98,,2018-12-18 10:47:23,2018-12-18 10:49:20,1m - 56.404s,PASSED
,,,,,,
Test Cases/Nirmal/TC5 - End To End Scenario,Chrome 71.0.3578.98,,2018-12-18 10:47:29,2018-12-18 10:49:18,1m - 48.769s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 10:47:30,2018-12-18 10:47:30,0.102s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 10:47:30,2018-12-18 10:47:30,0.054s,PASSED
dNow = new java.util.Date(),Chrome 71.0.3578.98,,2018-12-18 10:47:33,2018-12-18 10:47:33,0.019s,PASSED
ft = new java.text.SimpleDateFormat(MM_DD_YYYY_HH_MM_SS),Chrome 71.0.3578.98,,2018-12-18 10:47:33,2018-12-18 10:47:33,0.028s,PASSED
println(ft.format(dNow)),Chrome 71.0.3578.98,,2018-12-18 10:47:33,2018-12-18 10:47:33,0.006s,PASSED
"Email = ""Katalon_Demo_"" + ft.format(dNow) + ""@gmail.com""",Chrome 71.0.3578.98,,2018-12-18 10:47:33,2018-12-18 10:47:33,0.089s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-18 10:47:33,2018-12-18 10:48:11,37.656s,PASSED
"navigateToUrl(""http://demowebshop.tricentis.com/"")",Chrome 71.0.3578.98,,2018-12-18 10:48:11,2018-12-18 10:48:15,3.692s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-18 10:48:15,2018-12-18 10:48:16,1.467s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 10:48:16,2018-12-18 10:48:21,5.080s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop/a_Register""))",Chrome 71.0.3578.98,,2018-12-18 10:48:21,2018-12-18 10:48:23,1.702s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Gender_Gender""))",Chrome 71.0.3578.98,,2018-12-18 10:48:23,2018-12-18 10:48:23,0.380s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_First name_FirstName""), First_name)",Chrome 71.0.3578.98,,2018-12-18 10:48:23,2018-12-18 10:48:24,0.585s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Last name_LastName""), Last_name)",Chrome 71.0.3578.98,,2018-12-18 10:48:24,2018-12-18 10:48:25,0.619s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Email_Email""), Email)",Chrome 71.0.3578.98,,2018-12-18 10:48:25,2018-12-18 10:48:26,1.152s,PASSED
