Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
custom keyword,Chrome 71.0.3578.98,,2018-12-17 10:49:48,2018-12-17 10:50:51,1m - 3.308s,PASSED
,,,,,,
Test Cases/Rajiv/JavaScript,Chrome 71.0.3578.98,This is the sample JavaScript Project.,2018-12-17 10:49:49,2018-12-17 10:50:51,1m - 2.193s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:49:49,2018-12-17 10:49:49,0.042s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:49:49,2018-12-17 10:49:49,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-17 10:49:50,2018-12-17 10:50:16,25.749s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:50:16,2018-12-17 10:50:17,1.166s,PASSED
"executeJavaScript(""window.location='https://www.freecrm.com'"", null)",Chrome 71.0.3578.98,,2018-12-17 10:50:17,2018-12-17 10:50:23,5.763s,PASSED
"wb1 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMUsername""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:50:23,2018-12-17 10:50:23,0.116s,PASSED
"wb2 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMPassword""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:50:23,2018-12-17 10:50:23,0.042s,PASSED
"wb3 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLoginBtn""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:50:23,2018-12-17 10:50:23,0.034s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:50:23,2018-12-17 10:50:25,2.049s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable, wb1)",Chrome 71.0.3578.98,,2018-12-17 10:50:25,2018-12-17 10:50:27,2.064s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable_0, wb2)",Chrome 71.0.3578.98,,2018-12-17 10:50:27,2018-12-17 10:50:29,2.025s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb3),Chrome 71.0.3578.98,,2018-12-17 10:50:29,2018-12-17 10:50:35,6.278s,PASSED
"javaScript.JavaScriptExecutor.alertGenerator(""This Alert is generated by JavaScript !! "")",Chrome 71.0.3578.98,,2018-12-17 10:50:35,2018-12-17 10:50:38,3.022s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:50:38,2018-12-17 10:50:40,2.002s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2018-12-17 10:50:40,2018-12-17 10:50:40,0.039s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 10:50:40,2018-12-17 10:50:43,3.002s,PASSED
"switchToFrame(findTestObject(""Object Repository/JavaScript/iFrame""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:50:43,2018-12-17 10:50:43,0.086s,PASSED
"wb4 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLogout""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:50:43,2018-12-17 10:50:43,0.032s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb4),Chrome 71.0.3578.98,,2018-12-17 10:50:43,2018-12-17 10:50:47,3.530s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 10:50:47,2018-12-17 10:50:50,3.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:50:50,2018-12-17 10:50:51,1.247s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:50:51,2018-12-17 10:50:51,0.004s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:50:51,2018-12-17 10:50:51,0.000s,PASSED
