Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
grouping,Chrome 71.0.3578.98,,2018-12-13 16:50:39,2018-12-13 16:53:52,3m - 12.980s,PASSED
,,,,,,
Test Cases/Akshata/TC4 - grouping,Chrome 71.0.3578.98,,2018-12-13 16:50:45,2018-12-13 16:51:49,1m - 4.049s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:50:45,2018-12-13 16:50:45,0.020s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:50:45,2018-12-13 16:50:45,0.036s,PASSED
"title = callTestCase(findTestCase(""Akshata/TC5 - grouping""), [:], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2018-12-13 16:50:46,2018-12-13 16:51:49,1m - 2.374s,PASSED
println(title),Chrome 71.0.3578.98,,2018-12-13 16:51:49,2018-12-13 16:51:49,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:51:49,2018-12-13 16:51:49,0.011s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:51:49,2018-12-13 16:51:49,0.011s,PASSED
,,,,,,
Test Cases/Akshata/TC5 - grouping,Chrome 71.0.3578.98,,2018-12-13 16:51:49,2018-12-13 16:53:41,1m - 52.424s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:51:49,2018-12-13 16:51:49,0.135s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:51:49,2018-12-13 16:51:49,0.014s,PASSED
"openBrowser(""https://www.google.co.in/"")",Chrome 71.0.3578.98,,2018-12-13 16:51:49,2018-12-13 16:53:41,1m - 51.609s,PASSED
title = getWindowTitle(),Chrome 71.0.3578.98,,2018-12-13 16:53:41,2018-12-13 16:53:41,0.489s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:53:41,2018-12-13 16:53:41,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:53:41,2018-12-13 16:53:41,0.005s,PASSED
