Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
custom keyword,Chrome 71.0.3578.98,,2018-12-17 10:11:47,2018-12-17 10:12:51,1m - 4.464s,PASSED
,,,,,,
Test Cases/Rajiv/JavaScript,Chrome 71.0.3578.98,This is the sample JavaScript Project.,2018-12-17 10:11:48,2018-12-17 10:12:51,1m - 3.374s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:11:48,2018-12-17 10:11:48,0.016s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:11:48,2018-12-17 10:11:48,0.015s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-17 10:11:49,2018-12-17 10:12:15,25.973s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:12:15,2018-12-17 10:12:16,1.171s,PASSED
"executeJavaScript(""window.location='https://www.freecrm.com'"", null)",Chrome 71.0.3578.98,,2018-12-17 10:12:16,2018-12-17 10:12:21,5.587s,PASSED
"wb1 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMUsername""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:12:21,2018-12-17 10:12:22,0.113s,PASSED
"wb2 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMPassword""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:12:22,2018-12-17 10:12:22,0.043s,PASSED
"wb3 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLoginBtn""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:12:22,2018-12-17 10:12:22,0.041s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:12:22,2018-12-17 10:12:24,2.072s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable, wb1)",Chrome 71.0.3578.98,,2018-12-17 10:12:24,2018-12-17 10:12:26,2.118s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable_0, wb2)",Chrome 71.0.3578.98,,2018-12-17 10:12:26,2018-12-17 10:12:28,2.028s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb3),Chrome 71.0.3578.98,,2018-12-17 10:12:28,2018-12-17 10:12:34,6.406s,PASSED
"javaScript.JavaScriptExecutor.alertGenerator(""This Alert is generated by JavaScript !! "")",Chrome 71.0.3578.98,,2018-12-17 10:12:34,2018-12-17 10:12:37,3.022s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:12:37,2018-12-17 10:12:39,2.001s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2018-12-17 10:12:39,2018-12-17 10:12:39,0.053s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 10:12:39,2018-12-17 10:12:42,3.001s,PASSED
"switchToFrame(findTestObject(""Object Repository/JavaScript/iFrame""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:12:42,2018-12-17 10:12:42,0.068s,PASSED
"wb4 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLogout""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:12:42,2018-12-17 10:12:42,0.024s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb4),Chrome 71.0.3578.98,,2018-12-17 10:12:42,2018-12-17 10:12:46,3.728s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 10:12:46,2018-12-17 10:12:49,3.003s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:12:49,2018-12-17 10:12:51,2.041s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:12:51,2018-12-17 10:12:51,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:12:51,2018-12-17 10:12:51,0.003s,PASSED
