Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EndtoEndDemo,Chrome 71.0.3578.98,,2018-12-18 11:03:21,2018-12-18 11:05:11,1m - 49.324s,PASSED
,,,,,,
Test Cases/Nirmal/TC5 - End To End Scenario,Chrome 71.0.3578.98,,2018-12-18 11:03:28,2018-12-18 11:05:10,1m - 42.279s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:28,2018-12-18 11:03:28,0.036s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:28,2018-12-18 11:03:28,0.007s,PASSED
dNow = new java.util.Date(),Chrome 71.0.3578.98,,2018-12-18 11:03:31,2018-12-18 11:03:31,0.012s,PASSED
ft = new java.text.SimpleDateFormat(MM_DD_YYYY_HH_MM_SS),Chrome 71.0.3578.98,,2018-12-18 11:03:31,2018-12-18 11:03:31,0.022s,PASSED
println(ft.format(dNow)),Chrome 71.0.3578.98,,2018-12-18 11:03:31,2018-12-18 11:03:31,0.062s,PASSED
"Email = ""Katalon_Demo_"" + ft.format(dNow) + ""@gmail.com""",Chrome 71.0.3578.98,,2018-12-18 11:03:31,2018-12-18 11:03:31,0.188s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-18 11:03:31,2018-12-18 11:04:07,36.003s,PASSED
"navigateToUrl(""http://demowebshop.tricentis.com/"")",Chrome 71.0.3578.98,,2018-12-18 11:04:07,2018-12-18 11:04:10,2.578s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-18 11:04:10,2018-12-18 11:04:11,1.620s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:04:11,2018-12-18 11:04:16,5.066s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop/a_Register""))",Chrome 71.0.3578.98,,2018-12-18 11:04:16,2018-12-18 11:04:18,1.463s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Gender_Gender""))",Chrome 71.0.3578.98,,2018-12-18 11:04:18,2018-12-18 11:04:18,0.571s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_First name_FirstName""), First_name)",Chrome 71.0.3578.98,,2018-12-18 11:04:18,2018-12-18 11:04:19,0.474s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Last name_LastName""), Last_name)",Chrome 71.0.3578.98,,2018-12-18 11:04:19,2018-12-18 11:04:19,0.327s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Email_Email""), Email)",Chrome 71.0.3578.98,,2018-12-18 11:04:19,2018-12-18 11:04:20,1.267s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Password_Password""), Password)",Chrome 71.0.3578.98,,2018-12-18 11:04:20,2018-12-18 11:04:21,0.221s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Confirm password_Confirm""), Password)",Chrome 71.0.3578.98,,2018-12-18 11:04:21,2018-12-18 11:04:21,0.172s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input__register-button""))",Chrome 71.0.3578.98,,2018-12-18 11:04:21,2018-12-18 11:04:22,1.078s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Your registration comple""))",Chrome 71.0.3578.98,,2018-12-18 11:04:22,2018-12-18 11:04:23,0.641s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:04:23,2018-12-18 11:04:28,5.004s,PASSED
"mouseOver(findTestObject(""Object Repository/Page_Demo Web Shop/a_Computers""))",Chrome 71.0.3578.98,,2018-12-18 11:04:28,2018-12-18 11:04:28,0.126s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop/a_Desktops""))",Chrome 71.0.3578.98,,2018-12-18 11:04:28,2018-12-18 11:04:28,0.714s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:04:28,2018-12-18 11:04:33,5.004s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Desktops/input_Build it_button-2 produc""))",Chrome 71.0.3578.98,,2018-12-18 11:04:33,2018-12-18 11:04:34,0.153s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop. Build your own/input_Qty_add-to-cart-button-7""))",Chrome 71.0.3578.98,,2018-12-18 11:04:34,2018-12-18 11:04:36,2.481s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:04:36,2018-12-18 11:04:41,5.002s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop. Build your own/span_Shopping cart""))",Chrome 71.0.3578.98,,2018-12-18 11:04:41,2018-12-18 11:04:42,0.675s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/select_Select countryUnited St""), ""India"", false)",Chrome 71.0.3578.98,,2018-12-18 11:04:42,2018-12-18 11:04:42,0.137s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/input_Zip  postal code_ZipPost""), Zip_postal_code)",Chrome 71.0.3578.98,,2018-12-18 11:04:42,2018-12-18 11:04:42,0.209s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/input_Zip  postal code_estimat""))",Chrome 71.0.3578.98,,2018-12-18 11:04:42,2018-12-18 11:04:43,0.612s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/input_I agree with the terms o""))",Chrome 71.0.3578.98,,2018-12-18 11:04:43,2018-12-18 11:04:43,0.127s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/button_Checkout""))",Chrome 71.0.3578.98,,2018-12-18 11:04:43,2018-12-18 11:04:44,1.393s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:04:44,2018-12-18 11:04:49,5.002s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Company_BillingNewAddres""), Company)",Chrome 71.0.3578.98,,2018-12-18 11:04:49,2018-12-18 11:04:49,0.287s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/select_Select countryUnited St""), ""India"", false)",Chrome 71.0.3578.98,,2018-12-18 11:04:49,2018-12-18 11:04:50,0.163s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_City_BillingNewAddress.C""), City)",Chrome 71.0.3578.98,,2018-12-18 11:04:50,2018-12-18 11:04:50,0.178s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Address 1_BillingNewAddr""), Address_1)",Chrome 71.0.3578.98,,2018-12-18 11:04:50,2018-12-18 11:04:50,0.230s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Address 2_BillingNewAddr""), Address_2)",Chrome 71.0.3578.98,,2018-12-18 11:04:50,2018-12-18 11:04:50,0.161s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Zip  postal code_Billing""), Zip_postal_code_1)",Chrome 71.0.3578.98,,2018-12-18 11:04:50,2018-12-18 11:04:50,0.135s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Phone number_BillingNewA""), Phone_number)",Chrome 71.0.3578.98,,2018-12-18 11:04:50,2018-12-18 11:04:50,0.150s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Fax number_BillingNewAdd""), Fax_number)",Chrome 71.0.3578.98,,2018-12-18 11:04:50,2018-12-18 11:04:51,0.198s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input__button-1 new-address-ne""))",Chrome 71.0.3578.98,,2018-12-18 11:04:51,2018-12-18 11:04:51,0.073s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:04:51,2018-12-18 11:04:56,5.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input__button-1 Custom""), 10)",Chrome 71.0.3578.98,,2018-12-18 11:04:56,2018-12-18 11:04:56,0.035s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2018-12-18 11:04:56,2018-12-18 11:04:56,0.011s,PASSED
"elem = driver.findElement(By.xpath(""(//input[@type = 'button' and @class = 'button-1 new-address-next-step-button' and @title = 'Continue' and @value = 'Continue'])[2]""))",Chrome 71.0.3578.98,,2018-12-18 11:04:56,2018-12-18 11:04:56,0.039s,PASSED
"executeJavaScript(""arguments[0].click()"", Arrays.asList(elem))",Chrome 71.0.3578.98,,2018-12-18 11:04:56,2018-12-18 11:04:56,0.035s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Ground (0.00)_shippingop""), 10)",Chrome 71.0.3578.98,,2018-12-18 11:04:56,2018-12-18 11:04:56,0.535s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Ground (0.00)_shippingop""))",Chrome 71.0.3578.98,,2018-12-18 11:04:56,2018-12-18 11:04:56,0.066s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input__button-1 shipping-metho""))",Chrome 71.0.3578.98,,2018-12-18 11:04:56,2018-12-18 11:04:57,0.076s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Check  Money Order (5.00""))",Chrome 71.0.3578.98,,2018-12-18 11:04:57,2018-12-18 11:04:57,0.586s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input__button-1 payment-method""))",Chrome 71.0.3578.98,,2018-12-18 11:04:57,2018-12-18 11:04:57,0.078s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:04:57,2018-12-18 11:05:02,5.003s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/select_VisaMaster cardDiscover""), ""MasterCard"", false)",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:02,0.221s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Cardholder name_Cardhold""), Cardholder_name)",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:03,0.095s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Card number_CardNumber""), Card_number)",Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:03,0.124s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Demo Web Shop. Checkout/select_01020304050607080910111""), ""3"", false)",Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:03,0.218s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Demo Web Shop. Checkout/select_20182019202020212022202""), ""2020"", false)",Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:03,0.163s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Demo Web Shop. Checkout/input_Card code_CardCode""), Card_code)",Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:03,0.074s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop. Checkout/input__button-1 payment-info-n""))",Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:03,0.077s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:08,5.002s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop. Checkout/input__button-1 confirm-order-""))",Chrome 71.0.3578.98,,2018-12-18 11:05:08,2018-12-18 11:05:08,0.085s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop. Checkout/input_Click here for order det""))",Chrome 71.0.3578.98,,2018-12-18 11:05:08,2018-12-18 11:05:10,1.593s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:05:10,2018-12-18 11:05:10,0.004s,PASSED
