Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Nikita,Chrome 70.0.3538.110,,2018-12-03 17:57:10,2018-12-03 17:58:20,1m - 9.598s,FAILED
,,,,,,
Test Cases/Nikita/Orange HRM/Login_Excel_testdata,Chrome 70.0.3538.110,,2018-12-03 17:57:11,2018-12-03 17:57:37,26.203s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-03 17:57:12,2018-12-03 17:57:21,9.777s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 70.0.3538.110,,2018-12-03 17:57:21,2018-12-03 17:57:25,3.242s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/span_Username""))",Chrome 70.0.3538.110,,2018-12-03 17:57:25,2018-12-03 17:57:27,2.411s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_LOGIN Panel_txtUsername""), Username)",Chrome 70.0.3538.110,,2018-12-03 17:57:27,2018-12-03 17:57:28,0.878s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_txtPassword""), Password)",Chrome 70.0.3538.110,,2018-12-03 17:57:28,2018-12-03 17:57:28,0.254s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/input_Password_Submit""))",Chrome 70.0.3538.110,,2018-12-03 17:57:28,2018-12-03 17:57:37,8.353s,PASSED
"if (getText(findTestObject(""Object Repository/Page_OrangeHRM/Logged_in"")) == ""Dashboard"")",Chrome 70.0.3538.110,,2018-12-03 17:57:37,2018-12-03 17:57:37,0.350s,PASSED
,,,,,,
Test Cases/Nikita/Orange HRM/Login_Excel_testdata,Chrome 70.0.3538.110,,2018-12-03 17:57:37,2018-12-03 17:58:19,41.496s,FAILED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-03 17:57:37,2018-12-03 17:57:43,5.598s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 70.0.3538.110,,2018-12-03 17:57:43,2018-12-03 17:57:46,2.902s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/span_Username""))",Chrome 70.0.3538.110,,2018-12-03 17:57:46,2018-12-03 17:57:46,0.110s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_LOGIN Panel_txtUsername""), Username)",Chrome 70.0.3538.110,,2018-12-03 17:57:46,2018-12-03 17:57:46,0.123s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_txtPassword""), Password)",Chrome 70.0.3538.110,,2018-12-03 17:57:46,2018-12-03 17:57:46,0.143s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/input_Password_Submit""))",Chrome 70.0.3538.110,,2018-12-03 17:57:46,2018-12-03 17:57:47,0.713s,PASSED
"if (getText(findTestObject(""Object Repository/Page_OrangeHRM/Logged_in"")) == ""Dashboard"")",Chrome 70.0.3538.110,,2018-12-03 17:57:47,2018-12-03 17:58:19,31.873s,FAILED
