Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
custom keyword,Chrome 71.0.3578.98,,2018-12-18 10:47:13,2018-12-18 10:48:49,1m - 36.728s,PASSED
,,,,,,
Test Cases/Rajiv/JavaScript,Chrome 71.0.3578.98,This is the sample JavaScript Project.,2018-12-18 10:47:19,2018-12-18 10:48:49,1m - 30.432s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 10:47:21,2018-12-18 10:47:21,0.137s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 10:47:21,2018-12-18 10:47:21,0.008s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-18 10:47:24,2018-12-18 10:48:13,48.708s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-18 10:48:13,2018-12-18 10:48:14,1.673s,PASSED
"executeJavaScript(""window.location='https://www.freecrm.com'"", null)",Chrome 71.0.3578.98,,2018-12-18 10:48:14,2018-12-18 10:48:22,7.208s,PASSED
"wb1 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMUsername""), 5)",Chrome 71.0.3578.98,,2018-12-18 10:48:22,2018-12-18 10:48:22,0.252s,PASSED
"wb2 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMPassword""), 5)",Chrome 71.0.3578.98,,2018-12-18 10:48:22,2018-12-18 10:48:22,0.194s,PASSED
"wb3 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLoginBtn""), 5)",Chrome 71.0.3578.98,,2018-12-18 10:48:22,2018-12-18 10:48:22,0.200s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-18 10:48:22,2018-12-18 10:48:24,2.052s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable, wb1)",Chrome 71.0.3578.98,,2018-12-18 10:48:24,2018-12-18 10:48:27,2.235s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable_0, wb2)",Chrome 71.0.3578.98,,2018-12-18 10:48:27,2018-12-18 10:48:29,2.225s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb3),Chrome 71.0.3578.98,,2018-12-18 10:48:29,2018-12-18 10:48:35,5.853s,PASSED
"javaScript.JavaScriptExecutor.alertGenerator(""This Alert is generated by JavaScript !! "")",Chrome 71.0.3578.98,,2018-12-18 10:48:35,2018-12-18 10:48:38,3.025s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-18 10:48:38,2018-12-18 10:48:40,2.005s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2018-12-18 10:48:40,2018-12-18 10:48:40,0.040s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-18 10:48:40,2018-12-18 10:48:43,3.003s,PASSED
"switchToFrame(findTestObject(""Object Repository/JavaScript/iFrame""), 5)",Chrome 71.0.3578.98,,2018-12-18 10:48:43,2018-12-18 10:48:43,0.109s,PASSED
"wb4 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLogout""), 5)",Chrome 71.0.3578.98,,2018-12-18 10:48:43,2018-12-18 10:48:43,0.039s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb4),Chrome 71.0.3578.98,,2018-12-18 10:48:43,2018-12-18 10:48:45,2.369s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-18 10:48:45,2018-12-18 10:48:48,3.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-18 10:48:48,2018-12-18 10:48:49,0.968s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 10:48:49,2018-12-18 10:48:49,0.010s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 10:48:49,2018-12-18 10:48:49,0.022s,PASSED
