Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
custom keyword,Chrome 71.0.3578.98,,2018-12-18 11:03:11,2018-12-18 11:04:44,1m - 32.233s,PASSED
,,,,,,
Test Cases/Rajiv/JavaScript,Chrome 71.0.3578.98,This is the sample JavaScript Project.,2018-12-18 11:03:17,2018-12-18 11:04:44,1m - 26.665s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:19,2018-12-18 11:03:19,0.076s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:19,2018-12-18 11:03:19,0.005s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-18 11:03:23,2018-12-18 11:04:08,44.551s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-18 11:04:08,2018-12-18 11:04:09,1.384s,PASSED
"executeJavaScript(""window.location='https://www.freecrm.com'"", null)",Chrome 71.0.3578.98,,2018-12-18 11:04:09,2018-12-18 11:04:16,6.624s,PASSED
"wb1 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMUsername""), 5)",Chrome 71.0.3578.98,,2018-12-18 11:04:16,2018-12-18 11:04:16,0.157s,PASSED
"wb2 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMPassword""), 5)",Chrome 71.0.3578.98,,2018-12-18 11:04:16,2018-12-18 11:04:16,0.134s,PASSED
"wb3 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLoginBtn""), 5)",Chrome 71.0.3578.98,,2018-12-18 11:04:16,2018-12-18 11:04:16,0.125s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-18 11:04:16,2018-12-18 11:04:18,2.047s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable, wb1)",Chrome 71.0.3578.98,,2018-12-18 11:04:18,2018-12-18 11:04:20,2.224s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable_0, wb2)",Chrome 71.0.3578.98,,2018-12-18 11:04:20,2018-12-18 11:04:23,2.098s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb3),Chrome 71.0.3578.98,,2018-12-18 11:04:23,2018-12-18 11:04:29,6.505s,PASSED
"javaScript.JavaScriptExecutor.alertGenerator(""This Alert is generated by JavaScript !! "")",Chrome 71.0.3578.98,,2018-12-18 11:04:29,2018-12-18 11:04:32,3.012s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-18 11:04:32,2018-12-18 11:04:34,2.015s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2018-12-18 11:04:34,2018-12-18 11:04:34,0.099s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-18 11:04:34,2018-12-18 11:04:37,3.003s,PASSED
"switchToFrame(findTestObject(""Object Repository/JavaScript/iFrame""), 5)",Chrome 71.0.3578.98,,2018-12-18 11:04:37,2018-12-18 11:04:37,0.071s,PASSED
"wb4 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLogout""), 5)",Chrome 71.0.3578.98,,2018-12-18 11:04:37,2018-12-18 11:04:37,0.040s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb4),Chrome 71.0.3578.98,,2018-12-18 11:04:37,2018-12-18 11:04:40,2.346s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-18 11:04:40,2018-12-18 11:04:43,3.003s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-18 11:04:43,2018-12-18 11:04:44,0.865s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:44,2018-12-18 11:04:44,0.004s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:44,2018-12-18 11:04:44,0.002s,PASSED
