Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EndtoEndDemo,Chrome 71.0.3578.98,,2018-12-18 11:56:30,2018-12-18 11:58:21,1m - 50.667s,PASSED
,,,,,,
Test Cases/Nirmal/TC5 - End To End Scenario,Chrome 71.0.3578.98,,2018-12-18 11:56:37,2018-12-18 11:58:20,1m - 42.870s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:56:38,2018-12-18 11:56:38,0.022s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:56:38,2018-12-18 11:56:38,0.007s,PASSED
dNow = new java.util.Date(),Chrome 71.0.3578.98,,2018-12-18 11:56:41,2018-12-18 11:56:41,0.090s,PASSED
ft = new java.text.SimpleDateFormat(MM_DD_YYYY_HH_MM_SS),Chrome 71.0.3578.98,,2018-12-18 11:56:41,2018-12-18 11:56:41,0.163s,PASSED
println(ft.format(dNow)),Chrome 71.0.3578.98,,2018-12-18 11:56:41,2018-12-18 11:56:41,0.008s,PASSED
"Email = ""Katalon_Demo_"" + ft.format(dNow) + ""@gmail.com""",Chrome 71.0.3578.98,,2018-12-18 11:56:41,2018-12-18 11:56:41,0.146s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-18 11:56:41,2018-12-18 11:57:15,34.326s,PASSED
"navigateToUrl(""http://demowebshop.tricentis.com/"")",Chrome 71.0.3578.98,,2018-12-18 11:57:15,2018-12-18 11:57:18,2.864s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-18 11:57:18,2018-12-18 11:57:20,1.591s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:57:20,2018-12-18 11:57:25,5.085s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop/a_Register""))",Chrome 71.0.3578.98,,2018-12-18 11:57:25,2018-12-18 11:57:26,1.280s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Gender_Gender""))",Chrome 71.0.3578.98,,2018-12-18 11:57:26,2018-12-18 11:57:27,0.343s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_First name_FirstName""), First_name)",Chrome 71.0.3578.98,,2018-12-18 11:57:27,2018-12-18 11:57:28,1.180s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Last name_LastName""), Last_name)",Chrome 71.0.3578.98,,2018-12-18 11:57:28,2018-12-18 11:57:28,0.449s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Email_Email""), Email)",Chrome 71.0.3578.98,,2018-12-18 11:57:28,2018-12-18 11:57:29,1.153s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Password_Password""), Password)",Chrome 71.0.3578.98,,2018-12-18 11:57:29,2018-12-18 11:57:30,0.247s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Confirm password_Confirm""), Password)",Chrome 71.0.3578.98,,2018-12-18 11:57:30,2018-12-18 11:57:30,0.376s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input__register-button""))",Chrome 71.0.3578.98,,2018-12-18 11:57:30,2018-12-18 11:57:31,1.048s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Register/input_Your registration comple""))",Chrome 71.0.3578.98,,2018-12-18 11:57:31,2018-12-18 11:57:32,0.743s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:57:32,2018-12-18 11:57:37,5.003s,PASSED
"mouseOver(findTestObject(""Object Repository/Page_Demo Web Shop/a_Computers""))",Chrome 71.0.3578.98,,2018-12-18 11:57:37,2018-12-18 11:57:37,0.121s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop/a_Desktops""))",Chrome 71.0.3578.98,,2018-12-18 11:57:37,2018-12-18 11:57:38,1.200s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:57:38,2018-12-18 11:57:43,5.003s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Desktops/input_Build it_button-2 produc""))",Chrome 71.0.3578.98,,2018-12-18 11:57:43,2018-12-18 11:57:43,0.219s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop. Build your own/input_Qty_add-to-cart-button-7""))",Chrome 71.0.3578.98,,2018-12-18 11:57:43,2018-12-18 11:57:46,3.093s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:57:46,2018-12-18 11:57:51,5.002s,PASSED
"click(findTestObject(""Object Repository/Page_Demo Web Shop. Build your own/span_Shopping cart""))",Chrome 71.0.3578.98,,2018-12-18 11:57:51,2018-12-18 11:57:52,0.717s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/select_Select countryUnited St""), ""India"", false)",Chrome 71.0.3578.98,,2018-12-18 11:57:52,2018-12-18 11:57:52,0.143s,PASSED
"sendKeys(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/input_Zip  postal code_ZipPost""), Zip_postal_code)",Chrome 71.0.3578.98,,2018-12-18 11:57:52,2018-12-18 11:57:52,0.098s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/input_Zip  postal code_estimat""))",Chrome 71.0.3578.98,,2018-12-18 11:57:52,2018-12-18 11:57:53,0.673s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/input_I agree with the terms o""))",Chrome 71.0.3578.98,,2018-12-18 11:57:53,2018-12-18 11:57:53,0.099s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/button_Checkout""))",Chrome 71.0.3578.98,,2018-12-18 11:57:53,2018-12-18 11:57:55,1.421s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-18 11:57:55,2018-12-18 11:58:00,5.003s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Company_BillingNewAddres""), Company)",Chrome 71.0.3578.98,,2018-12-18 11:58:00,2018-12-18 11:58:00,0.187s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/select_Select countryUnited St""), ""India"", false)",Chrome 71.0.3578.98,,2018-12-18 11:58:00,2018-12-18 11:58:00,0.134s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_City_BillingNewAddress.C""), City)",Chrome 71.0.3578.98,,2018-12-18 11:58:00,2018-12-18 11:58:00,0.169s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Address 1_BillingNewAddr""), Address_1)",Chrome 71.0.3578.98,,2018-12-18 11:58:00,2018-12-18 11:58:00,0.241s,PASSED
