Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic_login,Chrome 70.0.3538.110,,2018-12-12 14:50:49,2018-12-12 14:51:10,20.794s,PASSED
,,,,,,
Test Cases/Nikita.A/Basiclogin,Chrome 70.0.3538.110,,2018-12-12 14:50:50,2018-12-12 14:51:10,19.733s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-12 14:50:50,2018-12-12 14:50:51,0.334s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-12 14:50:51,2018-12-12 14:50:51,0.050s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-12 14:50:51,2018-12-12 14:50:55,3.933s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 70.0.3538.110,,2018-12-12 14:50:55,2018-12-12 14:50:58,2.656s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/span_Username (1)""))",Chrome 70.0.3538.110,,2018-12-12 14:50:58,2018-12-12 14:50:58,0.156s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_LOGIN Panel_txtUsername (1)""), Username)",Chrome 70.0.3538.110,,2018-12-12 14:50:58,2018-12-12 14:50:58,0.160s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_Username_txtPassword""), Password)",Chrome 70.0.3538.110,,2018-12-12 14:50:58,2018-12-12 14:50:58,0.132s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input_Password_Submit (1)""))",Chrome 70.0.3538.110,,2018-12-12 14:50:58,2018-12-12 14:51:01,3.248s,PASSED
"nikitas.a.Sample.checkelement(findTestObject(""Object Repository/Basiclogin/a_Welcome Admin""))",Chrome 70.0.3538.110,,2018-12-12 14:51:01,2018-12-12 14:51:07,5.869s,PASSED
"nikitas.a.Sample.checkelement(findTestObject(""Object Repository/Basiclogin/img""))",Chrome 70.0.3538.110,,2018-12-12 14:51:07,2018-12-12 14:51:07,0.033s,PASSED
"click(findTestObject(""Basiclogin/img""))",Chrome 70.0.3538.110,,2018-12-12 14:51:07,2018-12-12 14:51:09,1.586s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input__timeemployeeName""), ""abc"")",Chrome 70.0.3538.110,,2018-12-12 14:51:09,2018-12-12 14:51:09,0.147s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input__btnView (1)""))",Chrome 70.0.3538.110,,2018-12-12 14:51:09,2018-12-12 14:51:09,0.112s,PASSED
"verifyElementPresent(findTestObject(""Basiclogin/span_Invalid""), 0)",Chrome 70.0.3538.110,,2018-12-12 14:51:09,2018-12-12 14:51:09,0.030s,PASSED
closeBrowser(),Chrome 70.0.3538.110,,2018-12-12 14:51:09,2018-12-12 14:51:10,0.671s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-12 14:51:10,2018-12-12 14:51:10,0.005s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-12 14:51:10,2018-12-12 14:51:10,0.000s,PASSED
