Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
custom keyword,Chrome 71.0.3578.98,,2018-12-13 16:21:23,2018-12-13 16:22:33,1m - 10.322s,PASSED
,,,,,,
Test Cases/Rajiv/JavaScript,Chrome 71.0.3578.98,This is the sample JavaScript Project.,2018-12-13 16:21:24,2018-12-13 16:22:33,1m - 9.000s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:21:24,2018-12-13 16:21:24,0.029s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:21:24,2018-12-13 16:21:24,0.018s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-13 16:21:26,2018-12-13 16:21:54,28.706s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-13 16:21:54,2018-12-13 16:21:55,1.239s,PASSED
"executeJavaScript(""window.location='https://www.freecrm.com'"", null)",Chrome 71.0.3578.98,,2018-12-13 16:21:55,2018-12-13 16:22:02,6.222s,PASSED
"wb1 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMUsername""), 5)",Chrome 71.0.3578.98,,2018-12-13 16:22:02,2018-12-13 16:22:02,0.291s,PASSED
"wb2 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMPassword""), 5)",Chrome 71.0.3578.98,,2018-12-13 16:22:02,2018-12-13 16:22:02,0.210s,PASSED
"wb3 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLoginBtn""), 5)",Chrome 71.0.3578.98,,2018-12-13 16:22:02,2018-12-13 16:22:02,0.068s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-13 16:22:02,2018-12-13 16:22:04,2.070s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable, wb1)",Chrome 71.0.3578.98,,2018-12-13 16:22:04,2018-12-13 16:22:07,2.251s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable_0, wb2)",Chrome 71.0.3578.98,,2018-12-13 16:22:07,2018-12-13 16:22:09,2.055s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb3),Chrome 71.0.3578.98,,2018-12-13 16:22:09,2018-12-13 16:22:16,6.919s,PASSED
"javaScript.JavaScriptExecutor.alertGenerator(""This Alert is generated by JavaScript !! "")",Chrome 71.0.3578.98,,2018-12-13 16:22:16,2018-12-13 16:22:19,3.052s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-13 16:22:19,2018-12-13 16:22:21,2.012s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2018-12-13 16:22:21,2018-12-13 16:22:21,0.192s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-13 16:22:21,2018-12-13 16:22:24,3.003s,PASSED
"switchToFrame(findTestObject(""Object Repository/JavaScript/iFrame""), 5)",Chrome 71.0.3578.98,,2018-12-13 16:22:24,2018-12-13 16:22:24,0.245s,PASSED
"wb4 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLogout""), 5)",Chrome 71.0.3578.98,,2018-12-13 16:22:24,2018-12-13 16:22:24,0.073s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb4),Chrome 71.0.3578.98,,2018-12-13 16:22:24,2018-12-13 16:22:28,3.822s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-13 16:22:28,2018-12-13 16:22:31,3.004s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-13 16:22:31,2018-12-13 16:22:33,1.948s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:22:33,2018-12-13 16:22:33,0.017s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:22:33,2018-12-13 16:22:33,0.015s,PASSED
