Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic_login,Chrome 70.0.3538.110,,2018-12-12 14:39:13,2018-12-12 14:39:34,21.136s,PASSED
,,,,,,
Test Cases/Nikita.A/Basiclogin,Chrome 70.0.3538.110,,2018-12-12 14:39:14,2018-12-12 14:39:34,20.097s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-12 14:39:14,2018-12-12 14:39:14,0.196s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 70.0.3538.110,,2018-12-12 14:39:14,2018-12-12 14:39:14,0.154s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-12 14:39:15,2018-12-12 14:39:19,4.213s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 70.0.3538.110,,2018-12-12 14:39:19,2018-12-12 14:39:22,2.883s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/span_Username (1)""))",Chrome 70.0.3538.110,,2018-12-12 14:39:22,2018-12-12 14:39:22,0.167s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_LOGIN Panel_txtUsername (1)""), Username)",Chrome 70.0.3538.110,,2018-12-12 14:39:22,2018-12-12 14:39:22,0.161s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_Username_txtPassword""), Password)",Chrome 70.0.3538.110,,2018-12-12 14:39:22,2018-12-12 14:39:22,0.139s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input_Password_Submit (1)""))",Chrome 70.0.3538.110,,2018-12-12 14:39:22,2018-12-12 14:39:25,2.666s,PASSED
"nikitas.a.Sample.checkelement(findTestObject(""Object Repository/Basiclogin/a_Welcome Admin""))",Chrome 70.0.3538.110,,2018-12-12 14:39:25,2018-12-12 14:39:31,6.099s,PASSED
"nikitas.a.Sample.checkelement(findTestObject(""Object Repository/Basiclogin/img""))",Chrome 70.0.3538.110,,2018-12-12 14:39:31,2018-12-12 14:39:31,0.042s,PASSED
"click(findTestObject(""Basiclogin/img""))",Chrome 70.0.3538.110,,2018-12-12 14:39:31,2018-12-12 14:39:33,1.644s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input__timeemployeeName""), ""abc"")",Chrome 70.0.3538.110,,2018-12-12 14:39:33,2018-12-12 14:39:33,0.176s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input__btnView (1)""))",Chrome 70.0.3538.110,,2018-12-12 14:39:33,2018-12-12 14:39:33,0.134s,PASSED
"verifyElementPresent(findTestObject(""Basiclogin/span_Invalid""), 0)",Chrome 70.0.3538.110,,2018-12-12 14:39:33,2018-12-12 14:39:33,0.056s,PASSED
closeBrowser(),Chrome 70.0.3538.110,,2018-12-12 14:39:33,2018-12-12 14:39:34,0.745s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-12 14:39:34,2018-12-12 14:39:34,0.005s,PASSED
Start listener action : sampleAfterTestCase,Chrome 70.0.3538.110,,2018-12-12 14:39:34,2018-12-12 14:39:34,0.000s,PASSED
