Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
grouping,Chrome 71.0.3578.98,,2018-12-17 10:28:30,2018-12-17 10:31:00,2m - 29.370s,PASSED
,,,,,,
Test Cases/Akshata/TC4 - grouping,Chrome 71.0.3578.98,,2018-12-17 10:28:33,2018-12-17 10:29:33,59.826s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:33,2018-12-17 10:28:34,0.527s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:34,2018-12-17 10:28:34,0.007s,PASSED
"title = callTestCase(findTestCase(""Akshata/TC5 - grouping""), [:], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2018-12-17 10:28:35,2018-12-17 10:29:33,58.335s,PASSED
println(title),Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:29:33,0.004s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:29:33,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:29:33,0.004s,PASSED
,,,,,,
Test Cases/Akshata/TC5 - grouping,Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:30:49,1m - 16.432s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:29:33,0.006s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:29:33,0.002s,PASSED
"openBrowser(""https://www.google.co.in/"")",Chrome 71.0.3578.98,,2018-12-17 10:29:33,2018-12-17 10:30:49,1m - 16.332s,PASSED
title = getWindowTitle(),Chrome 71.0.3578.98,,2018-12-17 10:30:49,2018-12-17 10:30:49,0.019s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:49,2018-12-17 10:30:49,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:49,2018-12-17 10:30:49,0.003s,PASSED
