Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
custom keyword,Chrome 71.0.3578.98,,2018-12-17 10:28:25,2018-12-17 10:30:20,1m - 54.227s,PASSED
,,,,,,
Test Cases/Rajiv/JavaScript,Chrome 71.0.3578.98,This is the sample JavaScript Project.,2018-12-17 10:28:29,2018-12-17 10:30:19,1m - 50.525s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:30,2018-12-17 10:28:30,0.095s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:30,2018-12-17 10:28:30,0.006s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-17 10:28:31,2018-12-17 10:29:26,54.974s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:29:26,2018-12-17 10:29:28,1.406s,PASSED
"executeJavaScript(""window.location='https://www.freecrm.com'"", null)",Chrome 71.0.3578.98,,2018-12-17 10:29:28,2018-12-17 10:29:37,9.443s,PASSED
"wb1 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMUsername""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:29:37,2018-12-17 10:29:38,0.427s,PASSED
"wb2 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMPassword""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:29:38,2018-12-17 10:29:38,0.313s,PASSED
"wb3 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLoginBtn""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:29:38,2018-12-17 10:29:38,0.519s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:29:38,2018-12-17 10:29:40,2.062s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable, wb1)",Chrome 71.0.3578.98,,2018-12-17 10:29:40,2018-12-17 10:29:43,2.629s,PASSED
"javaScript.JavaScriptExecutor.jsType(variable_0, wb2)",Chrome 71.0.3578.98,,2018-12-17 10:29:43,2018-12-17 10:29:45,2.336s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb3),Chrome 71.0.3578.98,,2018-12-17 10:29:45,2018-12-17 10:29:54,8.982s,PASSED
"javaScript.JavaScriptExecutor.alertGenerator(""This Alert is generated by JavaScript !! "")",Chrome 71.0.3578.98,,2018-12-17 10:29:54,2018-12-17 10:29:57,3.034s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:29:57,2018-12-17 10:29:59,2.033s,PASSED
acceptAlert(),Chrome 71.0.3578.98,,2018-12-17 10:29:59,2018-12-17 10:30:00,0.229s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 10:30:00,2018-12-17 10:30:03,3.003s,PASSED
"switchToFrame(findTestObject(""Object Repository/JavaScript/iFrame""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:30:03,2018-12-17 10:30:03,0.080s,PASSED
"wb4 = findWebElement(findTestObject(""Object Repository/JavaScript/FreeCRMLogout""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:30:03,2018-12-17 10:30:03,0.046s,PASSED
javaScript.JavaScriptExecutor.jsClick(wb4),Chrome 71.0.3578.98,,2018-12-17 10:30:03,2018-12-17 10:30:10,7.144s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-17 10:30:10,2018-12-17 10:30:13,3.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:30:13,2018-12-17 10:30:19,6.432s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:19,2018-12-17 10:30:19,0.005s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:19,2018-12-17 10:30:19,0.002s,PASSED
