Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite 2,Chrome 71.0.3578.80,,2018-12-12 11:11:29,2018-12-12 11:12:12,43.411s,ERROR
,,,,,,
Test Cases/Mohit/Drag_Drop,Chrome 71.0.3578.80,,2018-12-12 11:11:30,2018-12-12 11:12:11,41.491s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.80,,2018-12-12 11:11:30,2018-12-12 11:11:30,0.184s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.80,,2018-12-12 11:11:30,2018-12-12 11:11:30,0.005s,PASSED
"imgDir = getProjectDir() + ""/Include/img/""",Chrome 71.0.3578.80,,2018-12-12 11:11:30,2018-12-12 11:11:30,0.003s,PASSED
"openBrowser(""https://html5demos.com/drag/"")",Chrome 71.0.3578.80,,2018-12-12 11:11:30,2018-12-12 11:11:59,28.517s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-12 11:11:59,2018-12-12 11:12:00,1.162s,PASSED
Thread.sleep(500),Chrome 71.0.3578.80,,2018-12-12 11:12:00,2018-12-12 11:12:01,0.508s,PASSED
screen = new org.sikuli.script.Screen(),Chrome 71.0.3578.80,,2018-12-12 11:12:01,2018-12-12 11:12:04,3.833s,PASSED
one = new org.sikuli.script.Pattern((imgDir + one.png)),Chrome 71.0.3578.80,,2018-12-12 11:12:04,2018-12-12 11:12:08,3.293s,PASSED
drop = new org.sikuli.script.Pattern((imgDir + drop.png)),Chrome 71.0.3578.80,,2018-12-12 11:12:08,2018-12-12 11:12:08,0.018s,PASSED
Thread.sleep(500),Chrome 71.0.3578.80,,2018-12-12 11:12:08,2018-12-12 11:12:08,0.502s,PASSED
"screen.dragDrop(one, drop)",Chrome 71.0.3578.80,,2018-12-12 11:12:08,2018-12-12 11:12:11,3.060s,ERROR
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.80,,2018-12-12 11:12:11,2018-12-12 11:12:11,0.004s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.80,,2018-12-12 11:12:11,2018-12-12 11:12:11,0.003s,PASSED
