Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Nikita,Chrome 70.0.3538.102,,2018-11-26 12:44:01,2018-11-26 12:44:53,52.459s,PASSED
,,,,,,
Test Cases/Nikita/Orange HRM/Login_Excel_testdata,Chrome 70.0.3538.102,,2018-11-26 12:44:02,2018-11-26 12:44:53,51.587s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-26 12:44:03,2018-11-26 12:44:40,37.575s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-26 12:44:40,2018-11-26 12:44:50,9.917s,PASSED
click,Chrome 70.0.3538.102,,2018-11-26 12:44:50,2018-11-26 12:44:52,1.919s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-26 12:44:52,2018-11-26 12:44:52,0.307s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-26 12:44:52,2018-11-26 12:44:52,0.194s,PASSED
click,Chrome 70.0.3538.102,,2018-11-26 12:44:52,2018-11-26 12:44:53,0.214s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-26 12:44:53,2018-11-26 12:44:53,0.737s,PASSED
