Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
grouping,Chrome 71.0.3578.98,,2018-12-18 11:03:20,2018-12-18 11:04:49,1m - 29.335s,PASSED
,,,,,,
Test Cases/Akshata/TC4 - grouping,Chrome 71.0.3578.98,,2018-12-18 11:03:26,2018-12-18 11:04:10,43.763s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:26,2018-12-18 11:03:27,0.158s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:27,2018-12-18 11:03:27,0.004s,PASSED
"title = callTestCase(findTestCase(""Akshata/TC5 - grouping""), [:], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2018-12-18 11:03:29,2018-12-18 11:04:08,39.544s,PASSED
println(title),Chrome 71.0.3578.98,,2018-12-18 11:04:08,2018-12-18 11:04:08,0.005s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-18 11:04:08,2018-12-18 11:04:10,2.057s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:10,2018-12-18 11:04:10,0.008s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:10,2018-12-18 11:04:10,0.005s,PASSED
,,,,,,
Test Cases/Akshata/TC3 - Drag and drop - List elements,Chrome 71.0.3578.98,,2018-12-18 11:04:10,2018-12-18 11:04:48,38.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:10,2018-12-18 11:04:10,0.005s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:10,2018-12-18 11:04:10,0.003s,PASSED
"openBrowser(""http://executeautomation.com/demosite/Dragging.html"")",Chrome 71.0.3578.98,,2018-12-18 11:04:11,2018-12-18 11:04:44,32.749s,PASSED
"dragAndDropToObject(findTestObject(""Object Repository/Drag and drop list elements/List element 4""), findTestObject(""Object Repository/Drag and drop list elements/List element 1""))",Chrome 71.0.3578.98,,2018-12-18 11:04:44,2018-12-18 11:04:45,0.848s,PASSED
delay(3),Chrome 71.0.3578.98,,2018-12-18 11:04:45,2018-12-18 11:04:48,3.008s,PASSED
"dragAndDropToObject(findTestObject(""Object Repository/Drag and drop list elements/List element 1""), findTestObject(""Object Repository/Drag and drop list elements/List element 4""))",Chrome 71.0.3578.98,,2018-12-18 11:04:48,2018-12-18 11:04:48,0.642s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:48,2018-12-18 11:04:48,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:48,2018-12-18 11:04:48,0.002s,PASSED
