Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite 1,Chrome 71.0.3578.80,,2018-12-11 12:26:03,2018-12-11 12:27:02,59.398s,ERROR
,,,,,,
Test Cases/Mohit/DemoSite/phpTravels,Chrome 71.0.3578.80,,2018-12-11 12:26:04,2018-12-11 12:27:00,56.427s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.80,,2018-12-11 12:26:04,2018-12-11 12:26:04,0.060s,PASSED
"openBrowser(""https://www.phptravels.net/"")",Chrome 71.0.3578.80,,2018-12-11 12:26:05,2018-12-11 12:26:37,32.267s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-11 12:26:37,2018-12-11 12:26:38,1.383s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.80,,2018-12-11 12:26:38,2018-12-11 12:26:38,0.038s,PASSED
"for ([i = 0, i < 1000, (i++)])",Chrome 71.0.3578.80,,2018-12-11 12:26:38,2018-12-11 12:26:40,1.408s,PASSED
"elements = driver.findElements(By.className(""text-center""))",Chrome 71.0.3578.80,,2018-12-11 12:26:40,2018-12-11 12:26:40,0.052s,PASSED
for (org.openqa.selenium.WebElement webElement : elements),Chrome 71.0.3578.80,,2018-12-11 12:26:40,2018-12-11 12:26:40,0.470s,PASSED
"for ([i = 0, i < 1000, (i++)])",Chrome 71.0.3578.80,,2018-12-11 12:26:40,2018-12-11 12:26:42,1.201s,PASSED
action = new org.openqa.selenium.interactions.Actions(driver),Chrome 71.0.3578.80,,2018-12-11 12:26:42,2018-12-11 12:26:42,0.025s,PASSED
"elements = driver.findElements(By.className(""select2-chosen""))",Chrome 71.0.3578.80,,2018-12-11 12:26:42,2018-12-11 12:26:42,0.045s,PASSED
for (org.openqa.selenium.WebElement webElement : elements),Chrome 71.0.3578.80,,2018-12-11 12:26:42,2018-12-11 12:26:49,7.401s,PASSED
"name(""departure"")).click()",Chrome 71.0.3578.80,,2018-12-11 12:26:49,2018-12-11 12:26:49,0.203s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.80,,2018-12-11 12:26:49,2018-12-11 12:26:50,1.002s,PASSED
"elements = driver.findElements(By.className(""day""))",Chrome 71.0.3578.80,,2018-12-11 12:26:50,2018-12-11 12:26:50,0.100s,PASSED
for (org.openqa.selenium.WebElement webElement : elements),Chrome 71.0.3578.80,,2018-12-11 12:26:50,2018-12-11 12:27:00,9.554s,ERROR
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.80,,2018-12-11 12:27:00,2018-12-11 12:27:00,0.003s,PASSED
